time,open,high,low,close,ATR Trailing Stoploss,%K,%D,RSI,EMA of RSI
1726059600,142.299,142.497,141.248,141.428,141.7762554708517,38.05285206206509,33.93749111382797,38.4148355187564,38.61193972821003
1726066800,141.43,142.036,141.382,141.95,141.7762554708517,45.574377992379205,40.39614973445692,45.358137960666156,39.83852122502024
1726074000,141.949,142.324,141.898,142.202,141.73740437668135,51.42969423208043,45.018974762174906,48.38360461690908,41.39217275081821
1726081200,142.203,142.46,142.194,142.362,141.46972350134507,71.3527573918584,56.118943205439344,50.266474263410544,43.00568211674409
1726088400,142.332,142.475,142.229,142.46,141.41055196171737,85.86923875616607,69.55056346003497,51.43502225238671,44.53828941413366
1726095600,142.458,142.953,142.444,142.686,141.8978415693739,90.62639222624317,82.61612945808922,54.112691528210455,46.27908979851126
1726102800,142.688,142.71,142.258,142.533,141.8978415693739,88.16002442381102,88.21855180207342,52.02154408610869,47.32317239625625
1726110000,142.534,142.846,142.352,142.786,141.8978415693739,87.30866399167758,88.69836021391059,55.11071529063753,48.73908928614375
1726117200,142.786,142.916,142.468,142.577,141.92276688351944,85.68880962995951,87.0524993484827,52.124975063419186,49.354704882012015
1726124400,142.58,143.044,142.536,142.582,142.04621350681555,85.33233546545421,86.10993636236377,52.191706061292365,49.870523278244804
1726131600,142.586,142.779,142.522,142.622,142.04621350681555,80.30790513768498,83.77635007769958,52.75900544081588,50.39570185325773
1726138800,142.623,142.644,141.962,142.101,142.04621350681555,68.39380365690893,78.01134808668272,45.23058771134653,49.456590191092054
1726146000,142.098,142.667,141.909,142.484,142.04621350681555,64.59845151762228,71.1000534374054,50.78973920658976,49.698980921182546
1726153200,142.482,142.658,142.196,142.518,142.04621350681555,62.34224201930215,65.11149906461112,51.26266934838195,49.98328790794607
1726160400,142.517,142.57,141.912,142.026,142.04621350681555,59.42692992494806,62.12254115395749,44.58532018240587,49.00183923057513
1726167600,142.027,142.095,141.728,141.817,142.04621350681555,38.741369532947715,53.50351382573263,42.07792355948782,47.74294547219562
1726174800,141.834,141.878,141.698,141.844,142.04621350681555,18.786122552976554,38.98480733695744,42.52759230184116,46.794699441222086
1726182000,141.842,141.844,141.162,141.198,142.04621350681555,6.507576843907169,21.34502297661048,35.43868070786276,44.72996876242948
1726189200,141.198,141.295,140.778,141.042,142.04621350681555,8.136766011828156,11.143488469570626,33.96625564184282,42.77293001323191
1726196400,141.044,141.135,140.646,140.961,141.87797080545243,8.899763573359579,7.848035476364966,33.195043250348334,41.03149605634398
1726203600,140.96,141.178,140.746,141.092,141.65037664436196,14.461754806460297,10.499428130549342,35.73638143203338,40.068747942832964
1726210800,141.088,141.414,140.411,140.7,141.59472105239163,14.236950634369895,12.53282300472992,31.83388213905853,38.57149961487398
1726218000,140.699,140.736,140.364,140.698,141.59472105239163,14.01253061602928,14.23707868561982,31.814792840525257,37.3430074740833
1726225200,140.698,141.02,140.6,140.732,141.4561768419133,12.892284908627254,13.713922053008806,32.555219953276236,36.47250065211838
1726232400,140.73,140.774,140.284,140.642,141.05714147353066,14.241287318776536,13.715367614477687,31.577710287088834,35.58253876756755
1726239600,140.642,140.944,140.342,140.814,140.97571317882452,17.500682746171595,14.878084991191793,35.55994583095337,35.578430960910424
1726246800,140.814,141.011,140.774,140.934,140.84937054305962,21.54796748427367,17.763312516407264,38.25976753144864,36.06594670100828
1726254000,140.93,140.968,140.804,140.822,140.29249643444768,24.385126827326257,21.144592352590504,36.713698831651286,36.18371981567064
1726434000,140.805,140.934,140.457,140.698,140.23609417443723,24.59160193681078,23.508232082803563,35.02610973465775,35.97324525548648
1726441200,140.691,140.902,140.424,140.529,140.23609417443723,20.588331458532416,23.18835340755648,32.812373283077505,35.39854126050303
1726448400,140.526,140.588,140.447,140.536,140.23609417443723,18.12809411640535,21.102675837249514,33.001257939154414,34.96267156571237
1726455600,140.536,140.545,139.951,140.22,140.14574347126367,16.636953484342175,18.45112635309331,29.033216028082506,33.884588740688756
1726462800,140.218,140.292,139.723,139.853,140.14574347126367,14.076160386036497,16.280402662261338,25.237788391131986,32.312443222587525
1726470000,139.858,139.948,139.579,139.854,140.14574347126367,13.687003675353862,14.800039181910842,25.26645654744459,31.0313547361979
1726477200,139.851,140.276,139.829,140.128,140.14574347126367,17.53079695841245,15.097987006600931,32.86298074227422,31.364377646393596
1726484400,140.126,140.448,139.754,140.241,140.14574347126367,30.281650458450162,20.49981703073882,35.762976253566976,32.16412284769785
1726491600,140.24,140.71,140.213,140.447,140.14574347126367,45.364840870799746,31.05909609588745,40.78459177450846,33.73148083439069
1726498800,140.45,140.913,140.428,140.642,140.08539477701095,60.13603668567623,45.260842671642045,45.155234486003714,35.80852695286578
1726506000,140.642,140.77,140.602,140.716,140.03191582160875,71.28907739168307,58.929984982719674,46.761144047976366,37.79991187924953
1726513200,140.716,140.886,140.576,140.608,140.08271949973084,75.1629422718811,68.86268544974679,44.703799383709665,39.05516415278773
1726520400,140.613,140.87,140.611,140.868,140.12257559978468,81.35251973138283,75.93484646498233,50.36541753930854,41.11157385942788
1726527600,140.867,141.247,140.474,140.665,140.33986047982776,76.58867717414309,77.70137972580234,46.37315324790404,42.068224657332635
1726534800,140.665,140.672,140.322,140.578,140.33986047982776,72.60019198464077,76.84712963005556,44.7364997432407,42.55336558204319
1726542000,140.579,140.754,140.462,140.68,140.33986047982776,63.669064748200775,70.95264463566154,47.09404624380077,43.378943884180934
1726549200,140.68,140.806,140.507,140.682,140.33986047982776,64.00879296562675,66.75934989948944,47.141661912810896,44.06307443484093
1726556400,140.682,140.7,140.352,140.576,140.33986047982776,63.96882494004702,63.882227551291514,44.83833605452756,44.20403109296577
1726563600,140.576,140.683,140.476,140.67,140.33986047982776,63.76898481214895,63.915534239274244,47.29750486945107,44.76648087050855
1726570800,140.668,141.133,140.483,140.974,140.33986047982776,68.96484152262788,65.56755042494127,54.380711421354164,46.51452278884412
1726578000,140.972,141.903,140.872,141.7,140.84413531009918,79.22536274734225,70.65306302737302,66.09889513538886,50.075317760943165
1726585200,141.696,141.999,141.584,141.737,140.98590824807934,85.86625384185793,78.01881937060935,66.57019297664533,53.07438598197992
1726592400,141.738,142.008,141.722,141.81,141.08312659846348,88.04677361026741,84.37946339982253,67.52932573562302,55.70255684627867
1726599600,141.81,142.469,141.783,142.402,141.45470127877078,90.15531382015037,88.02278042409189,74.0352922484374,59.03578146485298
1726606800,142.38,142.398,142.012,142.05,141.45470127877078,88.53999704959499,88.91402816000425,65.61668167529176,60.23230877584185
1726614000,142.046,142.106,141.571,141.652,141.45470127877078,79.770222015215,86.15517762832012,57.63631375420527,59.76030968099884
1726621200,141.65,141.766,141.382,141.472,141.45470127877078,65.33147026859208,77.88056311113402,54.413120121026765,58.788093397367554
1726628400,141.47,141.558,141.225,141.319,141.45470127877078,53.982300884955606,66.36133105625423,51.763303652143996,57.510858898235995
1726635600,141.318,141.706,141.283,141.549,141.45470127877078,52.180758935600835,57.16484336304952,55.28826813946324,57.10675148755004
1726642800,141.55,142,141.533,141.713,141.45470127877078,55.756084607076524,53.97304814254432,57.66394968473405,57.20806025067441
1726650000,141.714,141.814,141.553,141.609,141.45470127877078,60.06928042827926,56.00204132365221,55.64481356334464,56.923833580250815
1726657200,141.61,142.062,141.564,141.926,141.45470127877078,65.47340190746338,60.432922314273064,60.21742887578974,57.52266908853062
1726664400,141.922,142.068,141.677,142.004,141.45470127877078,69.57240670295907,65.03836301290058,61.275289520849036,58.204963712588516
1726671600,142.003,142.038,141.844,141.884,141.43056102301662,70.90318683146081,68.64966514729443,58.689647252432444,58.29308799256014
1726678800,141.885,142.068,140.442,141.138,141.28950192477063,58.09712568982177,66.19090640808055,45.76174851476366,56.01466263296078
1726686000,141.129,142.714,141.129,142.28,141.28950192477063,59.534387224792034,62.844899915358205,60.21090424278557,56.77761565292892
1726693200,142.248,142.248,141.883,142.112,141.28950192477063,62.91262209004725,60.18137833488702,57.772607158598156,56.95852319941424
1726700400,142.11,143.594,142.11,143.488,141.82801038838605,83.67948809608922,68.7088324703095,68.8862731437452,59.127205007474416
1726707600,143.49,143.946,143.174,143.206,142.22440831070884,83.00728516771214,76.5331317846162,65.10454967506237,60.213994947035864
1726714800,143.206,143.326,142.952,143.178,142.22440831070884,84.53350871906599,83.74009399428911,64.72460523290738,61.03410590810341
1726722000,143.178,143.2,142.112,142.25,142.22440831070884,69.52054794520534,79.02044727732782,53.56679336982008,59.676412719324624
1726729200,142.25,142.919,142.044,142.793,142.22440831070884,65.59170471841706,73.21525379422947,58.11655417828432,59.39280207549911
1726736400,142.79,143.175,142.686,142.832,142.22440831070884,62.300228310502256,65.80416032470822,58.431599232431,59.218037922214
1726743600,142.828,143.762,142.713,143.758,142.22440831070884,76.64573820395748,68.17922374429226,65.1370173592044,60.294216001666804
1726750800,143.762,143.77,142.804,142.915,142.22440831070884,77.80631659056313,72.25076103500761,56.24239303254744,59.557520916372376
1726758000,142.919,143.137,142.733,143.04,142.22440831070884,79.78500761035004,78.07902080162354,57.17618938508262,59.12455154704696
1726765200,143.037,143.118,142.534,142.663,142.22440831070884,69.36834094368334,75.6532217148655,53.47002229057026,58.096455318596654
1726772400,142.664,142.746,142.532,142.636,142.22440831070884,66.71423135464228,71.95585996955855,53.204034652395045,57.20692428837818
1726779600,142.604,142.673,142.522,142.666,142.11369027525308,60.18681626394224,65.42312952075595,53.480935467860874,56.52947177555686
1726786800,142.662,142.934,142.412,142.412,142.11369027525308,47.60600471214639,58.16901744357697,50.74320395691987,55.477423081259225
1726794000,142.408,142.784,142.143,142.47,142.11369027525308,34.20044507533043,47.33108868380635,51.35556002765776,54.72799343514987
1726801200,142.47,142.488,141.954,142.19,142.11369027525308,19.962378146628584,33.9229426447018,48.23781754983996,53.54796145600261
1726808400,142.189,143.047,141.739,142.984,142.11369027525308,31.8482393961462,28.670354206035068,56.33341891207894,54.05440826619831
1726815600,142.982,143.881,142.82,143.809,142.33735423068813,56.59529910330995,36.13530554869491,62.837164038283994,55.651272952032066
1726822800,143.808,144.272,143.646,144.258,142.78668338455049,85.79526781616676,58.079602105207634,65.82084713520982,57.500286439882565
1726830000,144.26,144.427,143.577,143.668,142.89874670764038,89.28311467204365,77.22456053050678,59.1055884797331,57.79215953803721
1726837200,143.67,144.447,143.468,144.422,142.89874670764038,90.09583266913906,88.39140505244983,64.14065942623958,58.94643224498309
1726844400,144.426,144.497,143.65,143.757,142.89874670764038,81.33638844243092,86.9051119278712,57.42515291524789,58.66983600321306
1726851600,143.756,144.157,143.742,143.874,142.89874670764038,83.21897999427976,84.88373370194991,58.25331669241798,58.59410521943214
1726858800,143.876,144.052,143.72,143.92,142.89874670764038,76.55305777133131,80.36947540268066,58.59433644620564,58.59414726066368
1727038800,143.942,144.093,143.698,143.928,142.89874670764038,78.61977278220866,79.46393684927324,58.65758785602562,58.60568191436585
1727046000,143.926,144.26,143.81,144.128,143.11590160092769,81.68963016678673,78.95415357344223,60.290741089546394,58.91205630985323
1727053200,144.132,144.462,144.132,144.361,143.41312128074213,87.0195794053654,82.44299411812025,62.165846772572834,59.503654575802244
1727060400,144.359,144.406,144.185,144.26,143.47849702459374,91.03214890016831,86.58045282410681,60.82503905605087,59.74390629948381
1727067600,144.259,144.32,143.868,143.994,143.47849702459374,89.41261783901307,89.15478204818226,57.31868466143752,59.30295691074812
1727074800,143.996,144.046,143.437,143.59,143.47849702459374,80.09427121102196,86.8463459834011,52.37987507222412,58.044214758289215
1727082000,143.588,143.748,143.28,143.372,143.47849702459374,60.59730612912059,76.70139839305186,49.88222443378357,56.56021651747
1727089200,143.374,143.88,143.166,143.774,143.47849702459374,48.56990393307306,63.08716042440519,54.21753895102349,56.134275141752454
1727096400,143.773,144.348,143.482,143.773,143.47849702459374,41.4002231991853,50.18914442045963,54.204977881340064,55.783493821677475
1727103600,143.772,143.944,143.316,143.347,143.47849702459374,34.96118206861999,41.6437697336261,48.99720089967357,54.54962238131313
1727110800,143.344,143.439,143.253,143.322,143.47849702459374,23.64137240170308,33.33425922316945,48.701487824129835,53.48632518909798
1727118000,143.322,143.647,143.322,143.604,143.47849702459374,19.70520169556063,26.102585388627887,52.205540267549154,53.25345520336183
1727125200,143.536,143.705,143.536,143.631,143.47849702459374,27.13214560666425,23.492906567975975,52.53980815502194,53.12370119457276
1727132400,143.625,143.782,143.412,143.553,143.39719761967498,33.17901234567972,26.67211988263487,51.42095583408094,52.814111129028795
1727139600,143.552,143.912,143.378,143.668,143.1506089450189,34.82510288065898,31.71208694433432,53.009793613649144,52.84968976259613
1727146800,143.67,143.944,143.57,143.844,143.1506089450189,40.303497942387246,36.10253772290866,55.41324829190901,53.31579131338029
1727154000,143.842,144.47,143.84,144.428,143.54247978450113,62.60950794011492,45.91270292105372,62.303223537082204,54.94986989950791
1727161200,144.43,144.682,144.217,144.29,143.7539838276009,74.41214537673038,59.10838375307751,59.94588410841448,55.858236119309105
1727168400,144.29,144.48,143.878,143.939,143.7539838276009,73.97035574188884,70.33066968624472,54.31655624659726,55.57793068790695
1727175600,143.936,144.168,143.786,143.969,143.7539838276009,59.36675461741434,69.24975191201118,54.708043009015945,55.41976929174495
1727182800,143.97,144.21,143.432,143.674,143.7539838276009,45.822339489885984,59.71981661639639,50.15638216545378,54.46278981423746
1727190000,143.672,143.87,143.402,143.464,143.7539838276009,33.74771429608996,46.31226946779676,47.14910061810336,53.13302814221308
1727197200,143.464,143.71,143.275,143.384,143.7539838276009,19.147351660817172,32.905801815597705,46.01716144939793,51.83923419806487
1727204400,143.385,143.436,143.115,143.224,143.7539838276009,10.296262323174878,21.06377609336067,43.754660982319,50.36931179520199
1727211600,143.217,143.264,142.892,143.047,143.7539838276009,8.260811505905835,12.568141829965962,41.333577237284274,48.72645096648968
1727218800,143.044,143.312,142.91,143.176,143.7539838276009,10.49370216012471,9.683591996401809,43.775393816659665,47.82625875742968
1727226000,143.168,143.494,143.1,143.35,143.7539838276009,16.703910614525032,11.819474760185193,46.980923555525486,47.67256144799255
1727233200,143.348,143.454,143.224,143.254,143.49678706208073,20.55865921787689,15.918757330842212,45.441587124747926,47.266929752857166
1727240400,143.255,143.74,143.18,143.682,143.22862964966458,29.981378026070605,22.41464928615751,52.85775390276173,48.283443234657994
1727247600,143.686,144.066,143.576,143.94,143.19241697295632,40.96834264432025,30.50279329608925,56.680389690019396,49.81016077199643
1727254800,143.939,144.298,143.907,144.284,143.44273357836505,60.148975791433976,43.699565487274945,61.198199545723064,51.88071327631036
1727262000,144.28,144.444,144.144,144.201,143.63978686269203,72.9145265468671,58.01061499420711,59.58356505543698,53.28123178160611
1727269200,144.202,144.398,143.86,144.36,143.63978686269203,84.92790749102078,72.66380327644062,61.66987820086652,54.80644022147164
1727276400,144.36,144.608,144.31,144.532,143.8019435921229,90.86315163855552,82.90186189214779,63.84416058217037,56.44966210523504
1727283600,144.532,144.744,144.486,144.679,143.99595487369834,95.54966840487162,90.44690917814931,65.63817347410945,58.12030053593948
1727290800,144.683,144.844,144.61,144.757,144.15196389895866,95.86813637850658,94.09365214064458,66.58559403763516,59.65944480897506
1727298000,144.709,144.738,144.562,144.652,144.15196389895866,94.06574933021761,95.16118470453195,64.02638972269034,60.45343479328693
1727305200,144.658,144.768,144.444,144.496,144.15196389895866,89.29303278688558,93.07563949853659,60.317145380484035,60.42865490005004
1727312400,144.494,144.949,144.476,144.838,144.25187751626686,88.96407351723347,90.77428521144556,65.0917817587542,61.27649614708716
1727319600,144.838,145.042,144.628,144.692,144.31870201301345,86.23520969029624,88.16410533147177,61.67991102685674,61.34984430704527
1727326800,144.694,144.87,144.616,144.836,144.31870201301345,88.49004173527982,87.8964416476032,63.700867564418225,61.777303081113075
1727334000,144.838,145.199,144.678,144.828,144.44640928832862,84.17951228168225,86.30158790241944,63.5005035095447,62.09061224991883
1727341200,144.825,144.968,144.338,144.364,144.44640928832862,73.03775265949857,81.90243555882022,53.07339262536164,60.45111777272661
1727348400,144.363,144.724,144.109,144.566,144.44640928832862,60.967515185946525,72.7282600423758,56.427789812705434,59.71960359817731
1727355600,144.566,145.216,144.312,144.835,144.44640928832862,57.72687793598643,63.91071526047719,60.47920366517673,59.85771270126811
1727362800,144.833,144.951,144.612,144.858,144.44640928832862,66.07579659602983,61.59006323932093,60.81469437348596,60.031709368944085
1727370000,144.858,144.86,144.536,144.624,144.44640928832862,64.00786893807914,62.60351449003182,55.639673703518426,59.23315742977579
1727377200,144.624,144.9,144.512,144.808,144.44640928832862,61.08819446109796,63.72395333173566,58.62138864189429,59.12192674107006
1727384400,144.822,144.974,144.76,144.878,144.44640928832862,59.7109304426362,61.60233128060444,59.7303443618427,59.23254812666509
1727391600,144.876,145.475,144.874,145.463,144.58280652830695,77.24406071130709,66.01439520501377,67.55591960796593,60.745888395992516
1727398800,145.466,145.579,144.968,145.092,144.62084522264556,78.48643299897611,71.81380805097314,59.64036457937737,60.54488406569885
1727406000,145.092,145.804,144.986,145.792,144.71027617811643,88.4281021305157,81.38619861359963,67.40148746274862,61.79153922879881
1727413200,145.787,146.494,143.133,143.178,144.71027617811643,55.8338903111638,74.24947514688522,38.00824989987003,57.467304805357216
1727420400,143.179,143.775,142.778,143.146,144.71027617811643,36.84468142344637,60.368891288375295,37.79098218255452,53.88979160121127
1727427600,143.14,143.497,142.964,143.228,144.71027617811643,7.783934783706386,33.48750217277218,38.75708147689201,51.13838976042595
1727434800,143.23,143.372,142.5,142.52,144.71027617811643,7.5045560806227165,17.377724095925156,33.866673906565424,47.99807778699677
1727442000,142.522,143.08,142.388,142.859,144.71027617811643,8.027188209368907,7.771893024566005,37.90674964817625,46.16329085266577
1727449200,142.859,143.09,142.412,142.512,144.71027617811643,4.997246641190955,6.84299697706086,35.515104730936486,44.22725701235135
1727456400,142.514,142.608,142.074,142.17,144.71027617811643,5.554311499413161,6.192915449991008,33.2860355778802,42.23794402426569
1727463600,142.169,142.284,142.068,142.215,144.71027617811643,2.83773326721168,4.463097135938599,33.8741378814654,40.717251998302
1727643600,142.293,142.714,142.209,142.678,144.71027617811643,6.425141713677026,4.939062160100622,39.75832322217065,40.54290131173266
1727650800,142.68,142.956,142.456,142.687,144.27462094249316,10.363006476878898,6.541960485922534,39.870331471172875,40.420615886176336
1727658000,142.687,142.848,142.268,142.524,141.72702079608266,12.69016418135245,9.826104123969458,38.47504968780271,40.06687657738113
1727665200,142.522,142.528,142.082,142.128,141.72702079608266,8.547974092483548,10.533714916904964,35.24777419257862,39.19067614378067
1727672400,142.128,142.158,141.646,142.048,141.72702079608266,6.650153831469734,9.296097368435243,34.61606951920024,38.358929484766044
1727679600,142.046,142.582,141.923,142.54,141.72702079608266,9.362766371530885,8.18696476516139,41.55352936233852,38.93976582614286
1727686800,142.541,142.798,142.451,142.604,141.72816809446036,23.910108248965273,13.307676150655297,42.40954077385337,39.570633998453864
1727694000,142.604,143.002,142.404,142.948,141.9069344755683,44.59286736766475,25.955247329386967,46.910385085815285,40.90513419615594
1727701200,142.95,143.193,142.746,143.036,142.13814758045464,65.29034412576914,44.597773247466385,48.029334971152885,42.20044342797357
1727708400,143.035,143.372,143,143.114,142.3793180643637,78.64184152751959,62.84168434031782,49.05429111822689,43.44659755347417
1727715600,143.113,143.915,142.944,143.689,142.73245445149095,85.2082776897408,76.3801544476765,55.950987571448856,45.72012301128775
1727722800,143.689,143.912,143.608,143.627,142.84436356119278,87.46633083896852,83.77215001874298,55.0850712105121,47.42284086569217
1727730000,143.646,143.706,143.54,143.56,142.84436356119278,87.23372998384063,86.63611283751665,54.11049128271432,48.63877730515075
1727737200,143.552,144.124,143.372,143.966,143.08679267916338,88.42847171163298,87.70951084481403,58.8603437468309,50.49724393091078
1727744400,143.966,144.133,143.658,144.013,143.11323414333071,91.05104696101672,88.90441621883012,59.38444549276992,52.11309876033971
1727751600,144.014,144.398,143.955,144.279,143.40498731466457,94.82489061887902,91.43480309717624,62.31088373950724,53.967241483824715
1727758800,144.277,144.53,144.186,144.336,143.59798985173165,94.70800441510782,93.52798066500121,62.927306994682155,55.596344303980615
1727766000,144.336,144.352,143.702,143.81,143.59798985173165,87.99459259319012,92.50916254239235,54.12918254693757,55.32958762088188
1727773200,143.808,143.841,143.623,143.74,143.59798985173165,79.33495846117238,87.34585182315679,53.06586451808144,54.91800160219089
1727780400,143.737,144.07,143.562,144.038,143.59798985173165,73.86319765371577,80.39758290269276,56.9435520908076,55.28628350921211
1727787600,144.04,144.072,142.971,143.606,143.59798985173165,67.69767287170885,73.63194299553236,50.437869214804074,54.40475363750156
1727794800,143.608,143.921,143.276,143.637,143.59798985173165,61.11333170216568,67.55806740919678,50.871623103578365,53.76236626769734
1727802000,143.637,143.92,143.323,143.669,143.59798985173165,50.73151004773191,59.84750487386882,51.344985749698914,53.32284253715217
1727809200,143.668,143.747,143.504,143.569,143.59798985173165,45.02124814096455,52.288696630287404,49.732353700565994,52.670026385045595
1727816400,143.581,143.654,143.429,143.518,143.59798985173165,40.068797401682296,45.273851863459605,48.889012393659584,51.98256929570268
1727823600,143.519,143.884,143.511,143.816,143.59798985173165,42.89843970965736,42.66282841743476,53.817078581306575,52.31611643853975
1727830800,143.817,144.028,143.563,144.004,143.34639188138533,51.8494761599313,44.93890442375701,56.65639355146565,53.10525773179901
1727838000,144.007,144.188,143.58,143.732,143.22260573157536,56.42505879837472,50.390991555987824,51.70361596453102,52.85041377411392
1727845200,143.734,144.024,143.532,143.9,143.22260573157536,58.22108189010026,55.49853894946879,54.35757185854648,53.12444251673802
1727852400,143.903,144.329,143.903,144.328,143.38210766820825,65.14859952961304,59.93158007269603,60.337289119272846,54.43586917174435
1727859600,144.326,144.858,144.077,144.796,143.78808613456658,81.11560604108608,68.16176248693316,65.63845463356111,56.47270289207467
1727866800,144.797,145.446,144.622,145.369,144.26046890765326,93.54874219198997,79.93764925422973,70.78673833246452,59.07525479032737
1727874000,145.37,146.266,145.299,146.192,144.93077512612263,97.1191410995035,90.59449644419321,76.28312363607064,62.203958216826145
1727881200,146.19,146.258,145.912,146.034,145.0514201008981,95.86736356994341,95.5117489538123,73.42688708269408,64.24449073789305
1727888400,146.032,146.376,145.971,146.33,145.2487360807185,96.40977695106653,96.46542720683783,75.29326812420359,66.25335935358588
1727895600,146.329,146.518,146.3,146.474,145.52898886457479,96.69933535471131,96.32549195857378,76.17013745974504,68.05640991834208
1727902800,146.386,146.91,146.286,146.598,145.86919109165981,96.05867851638237,96.38926360738675,76.92945140986367,69.66969018952783
1727910000,146.598,147.061,146.434,146.992,145.97755287332788,95.92004226040184,96.22601871049854,79.19760471925751,71.40203828584231
1727917200,146.994,147.244,146.683,146.784,146.15284229866228,92.27158326122621,94.75010134600352,75.00525071030717,72.0571678175632
1727924400,146.785,146.966,146.678,146.723,146.15284229866228,90.58071037409174,92.92411196523994,73.77189590730119,72.36893656115193
1727931600,146.722,146.816,146.476,146.73,146.15284229866228,86.59830936644583,89.81686766725461,73.82508646042477,72.63369108829244
1727938800,146.726,146.864,146.302,146.755,146.15284229866228,86.31465517241374,87.8312249709838,74.02767047087931,72.88714188512641
1727946000,146.754,146.989,146.75,146.834,146.15284229866228,86.90258364812644,86.60518272899536,74.69418856256534,73.21569582647895
1727953200,146.836,146.994,146.524,146.772,146.15284229866228,86.55034645167889,86.5891950907397,73.10849893123036,73.1962054818883
1727960400,146.78,147.18,146.472,146.777,146.19062361954053,85.00456643598484,86.1524988452634,73.15798801766238,73.18925685202905
1727967600,146.776,146.93,146.604,146.72,146.19062361954053,80.11486672988462,83.8899265391828,71.54161109012725,72.88968489531963
1727974800,146.718,146.886,146.58,146.87,146.19062361954053,75.72340548651322,80.28094621746091,73.21854571738797,72.94947777205932
1727982000,146.866,146.972,146.762,146.955,146.20006329320475,74.09292326755512,76.64373182798433,74.14817414191904,73.16742256657928
1727989200,146.896,146.904,146.794,146.86,146.2220506345638,69.71204551058908,73.1761247548858,71.17452859367671,72.80507820786971
1727996400,146.856,146.933,146.62,146.648,146.26224050765103,58.33375699242558,67.3795752568566,64.91777167875279,71.371022475303
1728003600,146.648,146.682,146.392,146.412,146.26224050765103,36.46027714615479,54.83535988305649,58.72856613448062,69.07239404969893
1728010800,146.407,146.496,146.153,146.232,146.26224050765103,18.90180066336086,37.89861160064709,54.46353402005773,66.41623768067326
1728018000,146.233,146.308,145.916,146.224,146.26224050765103,14.42847807674836,23.26351862875468,54.274876588341215,64.20871748206744
1728025200,146.226,146.414,146.179,146.339,146.26224050765103,21.69111390858067,18.340464216229975,56.602055619879984,62.82568805257881
1728032400,146.34,146.566,146.34,146.496,146.26224050765103,34.572784810126485,23.564125598485187,59.62334122754487,62.243443175299916
1728039600,146.496,148.695,146.445,148.644,147.31187482363768,59.17202443583082,38.478641051512675,80.0683007821257,65.48432637654096
1728046800,148.646,148.811,148.312,148.5,147.50489985891016,77.76940789195696,57.1714057126381,77.24448564315398,67.62253715228879
1728054000,148.502,149.006,148.428,148.94,147.72991988712812,95.09540846546867,77.34561359775216,79.61069389228507,69.80220201410629
1728061200,148.939,148.956,148.759,148.872,147.85633590970247,94.26161611080374,89.04214415607646,78.25635655571337,71.33932102167121
1728068400,148.872,148.896,148.644,148.702,147.91546872776198,94.5631067961166,94.64004379079635,74.8290695136611,71.97382074748755
1728248400,148.723,149.135,148.7,148.942,148.1765749822096,93.27653063173682,94.0337511795524,76.4004507618922,72.7786625682884
1728255600,148.941,149.118,148.358,148.428,148.1765749822096,87.40093960716678,91.74685901167341,66.78445539437182,71.68880671848538
1728262800,148.428,148.588,148.223,148.586,148.1765749822096,84.99534016775438,88.557603468886,68.11304257526285,71.03866778335401
1728270000,148.586,148.65,148.338,148.54,148.1765749822096,80.83255669462592,84.4096121565157,67.26941309628087,70.35334874934071
1728277200,148.54,148.616,148.338,148.387,148.1765749822096,80.40799420109795,82.07863035449276,64.41178892903166,69.27306514564816
1728284400,148.387,148.45,148.062,148.322,148.1765749822096,77.6742259500882,79.63825894860405,63.18378510284166,68.16592331968334
1728291600,148.319,148.647,148.212,148.639,148.1765749822096,78.24241580949192,78.77487865355937,66.53467385481667,67.86933250788941
1728298800,148.64,148.686,148.028,148.171,148.1765749822096,74.49137218675611,76.80267131544542,58.12371493676748,66.09740204041269
1728306000,148.17,148.246,147.844,148.223,148.1765749822096,71.60902053629798,74.78093617751534,58.74771928744509,64.76109608532767
1728313200,148.224,148.277,147.993,148.004,148.1765749822096,47.99999556308703,64.70012942871372,55.02865389991537,62.99156114252543
1728320400,148.006,148.108,147.886,148.104,148.04725998576768,32.876524830660394,50.82851364334849,56.38635980828489,61.790615445390785
1728327600,148.103,148.212,148.026,148.183,147.80311271213634,19.597211463981832,33.49124395257643,57.478528887066304,61.00659970751361
1728334800,148.182,148.187,147.57,147.696,147.80311271213634,18.14975306228401,23.54116311897542,49.28503453186633,58.875406039214106
1728342000,147.69,148.193,147.688,147.822,147.80311271213634,16.804022935882283,18.18366248738272,51.22239423056322,57.483949346732125
1728349200,147.822,147.944,147.51,147.694,147.80311271213634,11.865380234080119,15.606385410748814,49.16755954757307,55.97187847415775
1728356400,147.692,148.107,147.69,148.082,147.80311271213634,25.39482609122997,18.021409753730797,55.05354154815466,55.804908123975366
1728363600,148.082,148.166,147.842,147.992,147.74769016970907,33.689545469928845,23.649917265079647,53.50588361960306,55.38690366863495
1728370800,147.994,148.064,147.347,147.84,147.52719469351283,42.14812387489178,33.7441651453502,50.90320465879281,54.57168566684547
1728378000,147.841,148,147.722,147.878,147.52719469351283,39.15379196239026,38.33048710240363,51.53787211870598,54.02008320354738
1728385200,147.879,148.18,147.812,148.04,147.52719469351283,42.743340801592176,41.34841887962474,54.25289092624792,54.062411880402024
1728392400,148.041,148.338,147.954,148.312,147.52719469351283,54.493403037091525,45.463511933691315,58.46080631142624,54.862119958770066
